"rules","support","confidence","coverage","lift","count","imbalance","kulczynski"
"{fecha_inicio_T_momento=Noche,polaridad=Positivo,RT_popular=muy muchos} => {difusion=alta}",0.0138407586478803,0.452510176390773,0.0305866240584341,1.73801848333847,1334,0.829189755878388,0.252835147173629
"{polaridad=Positivo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0185926832811106,0.471827277514481,0.0394056981594074,1.81221234802745,1792,0.785830258302583,0.271619385150801
"{polaridad=Positivo,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0106970181154157,0.475553505535055,0.0224938266481293,1.82652418787279,1031,0.874004041020167,0.25831951199284
"{n_char=largo,polaridad=Positivo,retweet_source=Twitter for Android} => {difusion=alta}",0.0124608329356104,0.287871524448706,0.0432860907638356,1.10566801902507,1201,0.745483698556922,0.167865785337448
"{polaridad=Positivo,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0141416447054429,0.29173801369863,0.0484737814114669,1.12051857959279,1363,0.719008555434285,0.173026893196649
"{fecha_inicio_T_momento=Tarde,n_char=largo,polaridad=Positivo} => {difusion=alta}",0.015054678259426,0.298130265050339,0.0504969807640431,1.14507018435011,1451,0.709470361276745,0.177976426061473
"{fecha_inicio_T_momento=Tarde,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0184059264177959,0.2771875,0.0664024402896806,1.06463240714912,1774,0.629004037685061,0.173940844923089
"{n_char=largo,polaridad=Positivo,retweet_es_finde=Laborable} => {difusion=alta}",0.0121806976406383,0.267669858641131,0.0455064223610218,1.02807668428905,1174,0.731576344237971,0.157226975227954
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Positivo} => {difusion=alta}",0.0174513913386317,0.320076117982873,0.054522628706605,1.2293606600552,1682,0.692050092440786,0.193552046398785
"{n_char=largo,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0255856902741176,0.323792016806723,0.07901890394472,1.24363282712463,2466,0.577899748710488,0.211031259857892
"{fecha_inicio_T_momento=Noche,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0198169782739516,0.315025564901864,0.0629059367931771,1.20996230160084,1910,0.650699217013711,0.195569688484247
"{fecha_inicio_T_momento=Tarde,n_char=corto,RT_popular=muy muchos} => {difusion=alta}",0.0100433690938142,0.34180790960452,0.0293830798281837,1.31282896084733,968,0.825803101120261,0.190191433880924
"{fecha_inicio_T_momento=Noche,n_char=corto,RT_popular=muy muchos} => {difusion=alta}",0.0145981614824345,0.390291262135922,0.0374032495694217,1.49904568531061,1407,0.787373589330207,0.22318022100978
"{n_char=corto,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0173476375256791,0.361669911313,0.047965387727999,1.38911570065233,1672,0.72993403458727,0.21414969224692
"{n_char=corto,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0189143201012637,0.402161923670858,0.0470316034114254,1.54463897853051,1823,0.739497913969213,0.237404385761467
"{n_char=corto,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0139237616982424,0.444370860927152,0.0313336515116931,1.70675668756997,1342,0.824518153294487,0.248924890095361
"{n_char=largo,retweet_source=Twitter for Android,RT_popular=muy muchos} => {difusion=alta}",0.0100122429499284,0.572700296735905,0.0174825174825175,2.19964931856221,965,0.906833501200899,0.305577852201538
"{fecha_inicio_T_momento=Noche,retweet_source=Twitter for Android,RT_popular=muy muchos} => {difusion=alta}",0.0100848706189952,0.564132327336042,0.0178767819717375,2.16674113227474,972,0.904275488489069,0.301433343073456
"{retweet_es_finde=Finde,retweet_source=Twitter for Android,RT_popular=muy muchos} => {difusion=alta}",0.013550247971613,0.59743824336688,0.022680583511444,2.29466377509312,1306,0.881958881958882,0.324741278374282
"{retweet_source=Twitter for Android,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0126787159428109,0.549460431654676,0.023074848000664,2.11038875124496,1222,0.876379521765788,0.299078665655982
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Laborable,RT_popular=muy muchos} => {difusion=alta}",0.0112469133240647,0.379817799579537,0.0296113382166795,1.45881880764625,1084,0.827873734365694,0.211507688344802
"{fecha_inicio_T_momento=Tarde,n_char=largo,RT_popular=muy muchos} => {difusion=alta}",0.0175758959141748,0.465896589658966,0.0377248863895748,1.78943353409223,1694,0.793682497410859,0.266701383217145
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0182814218422527,0.371886872097932,0.0491585565769542,1.42835739645106,1762,0.725187032418953,0.221051429991741
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0271108713245212,0.409432779692886,0.0662156834263659,1.5725651618857,2613,0.648304057097322,0.256780628309821
"{fecha_inicio_T_momento=Tarde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0150858044033118,0.443427874351937,0.0340208752671661,1.70313482847646,1454,0.81039414539916,0.25068500595735
"{n_char=largo,retweet_es_finde=Laborable,RT_popular=muy muchos} => {difusion=alta}",0.0151791828349692,0.44918636782315,0.0337926168786703,1.72525227160002,1463,0.81214668253496,0.253743578428193
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable,RT_popular=muy muchos} => {difusion=alta}",0.0190284492955116,0.375281358706773,0.0507044883899483,1.44139507112761,1834,0.717909546310442,0.224183279178046
"{polaridad=Neutro,retweet_es_finde=Laborable,RT_popular=muy muchos} => {difusion=alta}",0.016911871511278,0.343013468013468,0.0493038119150879,1.31745931593505,1630,0.720938474624327,0.203984617166055
"{retweet_es_finde=Laborable,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0138718847917661,0.413292117465224,0.0335643584901745,1.58738825478334,1337,0.809832542975696,0.233285892955932
"{fecha_inicio_T_momento=Noche,n_char=largo,RT_popular=muy muchos} => {difusion=alta}",0.0219646822020709,0.49788334901223,0.0441161212674566,1.91228950922518,2117,0.765433912372838,0.291123072449846
"{n_char=largo,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.01876906476313,0.441866145578896,0.0424768110228051,1.6971364805605,1809,0.767011212973447,0.256977545571786
"{n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.030700753252682,0.497227356746765,0.0617438940881077,1.90976994891076,2959,0.681585131382183,0.307571995102481
"{n_char=largo,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0177730281587848,0.490971625107481,0.0361997053391712,1.88574269431375,1713,0.804056568663937,0.279617477493567
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,RT_popular=muy muchos} => {difusion=alta}",0.0249735427776971,0.410470668485675,0.0608412359154199,1.57655152506521,2407,0.673531575076179,0.253195005877491
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0319873005332946,0.469540054827901,0.0681247535846942,1.80342749519498,3083,0.648353571053645,0.296199054272961
"{fecha_inicio_T_momento=Noche,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0216845469070988,0.47804208600183,0.0453611670228881,1.83608242340912,2090,0.756940385739334,0.28066446373894
"{polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0330663401880019,0.416383590279592,0.07941316843394,1.59926210242798,3187,0.589966509928622,0.271693030494861
"{polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0221825652092714,0.451245251160827,0.0491585565769542,1.73316010988216,2138,0.735032859103055,0.268222450239695
"{retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0285219231806769,0.491331546023235,0.0580502583469943,1.88712509240501,2749,0.697888332140301,0.300439822585221
"{fecha_inicio_T_momento=Noche,n_char=largo,RT_popular=amigos medios} => {difusion=alta}",0.0129277250938972,0.271459694989107,0.0476230001452553,1.04263283344385,1246,0.721007103171812,0.160556499283826
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_source=Twitter for Android} => {difusion=alta}",0.0168288684609159,0.279077770130764,0.0603017160880662,1.0718926293434,1622,0.658448299412648,0.17185736757116
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_source=Twitter for Android} => {difusion=alta}",0.0189143201012637,0.283823758368364,0.0666410740594717,1.09012120343746,1823,0.628780224961272,0.17823530311022
"{n_char=largo,polaridad=Neutro,retweet_source=Twitter for Android} => {difusion=alta}",0.0172542590940217,0.274331903662158,0.0628955614118819,1.05366452294437,1663,0.645305665751195,0.170301362686263
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0277126434396464,0.303557222411638,0.0912929800170156,1.165914250836,2671,0.521907629235795,0.204998504407381
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0244443983316387,0.285091965150048,0.0857421510240501,1.09499218080386,2356,0.54286820205148,0.189489475043343
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Laborable} => {difusion=alta}",0.0153036874105123,0.292600674469351,0.0523022971094188,1.12383192024807,1475,0.699685973482205,0.175689832731607
"{fecha_inicio_T_momento=Tarde,n_char=largo,polaridad=Neutro} => {difusion=alta}",0.0216430453819178,0.267916773696378,0.0807827187649146,1.0290250451265,2086,0.56205754367734,0.175522107259443
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0367599759291154,0.290433642101812,0.126569276420908,1.11550869901398,3543,0.382074074074074,0.21581138548862
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Laborable} => {difusion=alta}",0.0206885103027536,0.269168466522678,0.0768608246353053,1.03383259505813,1994,0.579716795594598,0.174314846156852
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Neutro} => {difusion=alta}",0.0230955987632545,0.292317793827971,0.0790085285634247,1.12274542140462,2226,0.573401568087131,0.190512128762236
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.037019360461497,0.34271443665354,0.108018094664979,1.31631078479084,3568,0.459748880608698,0.242449909806805
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0403083563320952,0.273938795656466,0.147143657529414,1.05215465860212,3885,0.308326975784804,0.214378340204897
"{n_char=largo,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0356705608931128,0.287891475464746,0.123902803428026,1.10574464765455,3438,0.391451872135246,0.21244816859234
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0602705899441804,0.276671746999428,0.217841505675334,1.06265148319514,5809,0.101735309451106,0.254080673053392
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0369882343176112,0.28887448342922,0.128042580564836,1.10952022243863,3565,0.376527900797166,0.215470157949566
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0540453611670229,0.273840815897382,0.197360502998485,1.05177833417636,5209,0.156064461407973,0.240710158486668
"{1_resp=Hace rato,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0104998858708058,0.579942693409742,0.0181050403602332,2.22746619415867,1012,0.904053897084446,0.31013552937802
"{1_resp=Hace rato,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0113714178996078,0.295338183777957,0.0385030399867195,1.13434625125078,1096,0.771698726045689,0.169506981424326
"{1_resp=Hace rato,fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0101782490506526,0.409432387312187,0.0248594135834492,1.57256365481482,981,0.856237504243842,0.224262698796765
"{1_resp=Hace rato,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0134257433960698,0.341424802110818,0.0393226951090453,1.31135750685602,1294,0.772163827473722,0.196495456765937
"{1_resp=Hace rato,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0163931024465149,0.345733041575492,0.0474154925193501,1.32790475863271,1580,0.730807577268196,0.204348149862425
"{1_resp=Hace rato,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0122948268348862,0.300304105423213,0.0409412545911062,1.15341955403284,1185,0.759217375695566,0.173763274517616
"{1_resp=Hace rato,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0134153680147745,0.283677051338306,0.0472909879438069,1.08955772543591,1293,0.724144010719701,0.167601656297989
"{retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0103027536261958,0.422553191489362,0.0243821460438671,1.62295854395982,993,0.859854069789422,0.231062201865666
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0149509244464734,0.49315537303217,0.0303168641447573,1.89413011730241,1441,0.834317968015052,0.27528972923546
"{retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0120873192089809,0.410066877859908,0.0294764582598411,1.57500063050505,1165,0.83126634292118,0.228246159102107
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde,RT_popular=muchos} => {difusion=alta}",0.0101056213815858,0.351244139920664,0.0287709323317632,1.34907199704445,974,0.829992934964489,0.195029099529153
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0103027536261958,0.352127659574468,0.0292585752526405,1.35246545329985,993,0.827383826752349,0.195849435908219
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0137058786910419,0.318466730954677,0.0430370816127493,1.2231792644805,1321,0.750188030514666,0.185554398393573
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0114129194247889,0.359007832898172,0.0317901682886846,1.37889108752657,1100,0.81417695321162,0.201421506311205
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0172542590940217,0.369555555555556,0.0466892158286817,1.41940318624195,1663,0.737316959650568,0.217913188632962
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0111639102737026,0.314711904065516,0.0354734286485028,1.20875758100114,1076,0.78999161715931,0.178795339934249
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0150443028781308,0.375258799171843,0.0400904733248947,1.44130842359849,1450,0.77177548349571,0.216520768040532
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muchos} => {difusion=alta}",0.0153140627918076,0.315857051144875,0.0484841567927621,1.21315590593151,1476,0.721819659962532,0.187337946151062
"{1_resp=tranqui,n_char=largo,retweet_es_finde=Laborable,retweet_verified=Sin verificar} => {difusion=alta}",0.0101989998132431,0.307091533895658,0.0332115955261356,1.17948897026904,983,0.801589045108377,0.173132122251886
"{1_resp=tranqui,fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0101989998132431,0.308537350910232,0.0330559648067066,1.18504211984658,983,0.802579037989523,0.173855030759173
"{1_resp=tranqui,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0105206366333963,0.273610361575823,0.0384511630802432,1.05089319635773,1014,0.769740156913553,0.157009213624446
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.010707393496711,0.532507739938081,0.0201074889502189,2.0452762011123,1032,0.890615384615385,0.286816554276046
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0117034301010562,0.520775623268698,0.0224730758855388,2.00021503633871,1128,0.87739170365835,0.282863303783867
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0120976945902762,0.479440789473684,0.0252329273100786,1.84145461748038,1166,0.859711684370258,0.262953039990688
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.011693054719761,0.491067538126362,0.0238115000726277,1.88611108072428,1127,0.868136470946615,0.267989336131006
"{1_resp=desde el pasado,polaridad=Neutro,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0122221991658193,0.458187475690393,0.0266751053101201,1.75982407276606,1178,0.850341677049118,0.252565484079356
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0167562407918491,0.451243364068175,0.0371334896557448,1.73315286186415,1615,0.795143765245029,0.257800688968016
"{n_char=corto,retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0120043161586188,0.29261507334345,0.0410242576414683,1.1238872239973,1157,0.757950593381377,0.169360856190335
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0130729804320309,0.287081339712919,0.0455375485049076,1.10263304711128,1260,0.733621514367714,0.168646272789431
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.0111742856549978,0.450816241105065,0.0247867859143823,1.73151235156565,1077,0.859842460046959,0.246867433535716
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0120458176837999,0.35149863760218,0.0342698844182524,1.3500494815244,1161,0.800080775444265,0.198882338646471
"{n_char=largo,polaridad=Neutro,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0104168828204437,0.312189054726368,0.0333672262455645,1.19906772426225,1004,0.801215849996338,0.17609930938279
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0162063455832002,0.350932374747248,0.0461808221452138,1.34787455737982,1562,0.737697888003431,0.206589164977832
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for iPhone} => {difusion=alta}",0.011931688489552,0.373255436546576,0.0319665497707041,1.43361383140321,1150,0.814542090656799,0.209541562220048
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0146292876263203,0.290721649484536,0.0503205992820236,1.11661488884269,1410,0.709469404920446,0.173455189929165
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0178456558278517,0.349451442503048,0.0510676267352825,1.34218653587825,1720,0.712892281594572,0.2089968617632
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for iPhone,retweet_verified=Sin verificar} => {difusion=alta}",0.0183955510365006,0.30866991643454,0.0595961901599884,1.18555128260914,1773,0.66574918286599,0.189662128058667
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0144529061443008,0.639284075263883,0.0226079558423772,2.45538685510813,1393,0.885432766615147,0.34739767643006
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0110290303168641,0.610218140068886,0.0180739142163475,2.34374929370046,1063,0.906064486090094,0.326289431873927
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.011340291755722,0.446669391091132,0.0253885580295076,1.71558497059638,1093,0.856284029038113,0.245112809835835
"{n_char=medio,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0125542113672677,0.380263984915148,0.0330144632815256,1.46053253343794,1210,0.809576590556418,0.214241341305904
"{polaridad=Positivo,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0113714178996078,0.448445171849427,0.0253574318856218,1.72240545760706,1096,0.856591785795326,0.246060475460061
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0107696457844826,0.456866197183099,0.0235728663028366,1.75474925547547,1038,0.866833789121848,0.249115333388712
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.010510261252101,0.342345386955052,0.030700753252682,1.31489332451988,1013,0.818602071005917,0.191356801232368
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0163827270652196,0.38502804194099,0.0425494386918719,1.47883050682858,1579,0.760175260718424,0.223975724963481
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Laborable,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0112469133240647,0.349677419354839,0.0321636820153141,1.34305447645884,1084,0.811287347842125,0.196437498232452
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.013155983482393,0.492236024844721,0.0267269822165965,1.89059904943747,1268,0.852889932580865,0.271383016008875
"{n_char=largo,polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0112261625614741,0.432281262485018,0.0259695793820423,1.66032249305934,1082,0.85200829719027,0.237699569634156
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0190699508206927,0.494086021505376,0.0385964184183769,1.89770458773935,1838,0.792333926453144,0.283665310904119
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.013197485007574,0.365727429557217,0.0360855761449233,1.4046999727259,1272,0.791794871794872,0.208208418691894
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0180842895976427,0.437829691032404,0.0413043929364404,1.681633110747,1743,0.772464510463925,0.253644262906813
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Verificados,RT_popular=muy muchos} => {difusion=alta}",0.0179909111659853,0.373304628632939,0.0481936461164948,1.43380277025982,1734,0.730191037314765,0.221202405971845
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0113817932809031,0.416476841305998,0.0273287543317217,1.59962026455546,1097,0.843378018099208,0.230096235270039
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0114025440434936,0.481384143670609,0.0236869954970845,1.84891872699692,1099,0.868064540680417,0.26258973661573
"{n_char=largo,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0109356518852068,0.397585816672954,0.0275051358137412,1.52706289083337,1054,0.840845228728785,0.219793944440725
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Verificados} => {difusion=alta}",0.0102612521010147,0.372224313135115,0.0275673881015127,1.42965345296041,989,0.838390254838951,0.205818062361771
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0105310120146915,0.392043259945925,0.0268618621734349,1.5057748258591,1015,0.843895305234738,0.21624558789119
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_source=Twitter Web App,retweet_verified=Sin verificar} => {difusion=alta}",0.0122429499284099,0.338691159586682,0.0361478284326949,1.30085802754776,1180,0.788743703919994,0.192857176190886
"{1_resp=desde el pasado,n_char=largo,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0101263721441763,0.456715021057557,0.0221721898279762,1.75416861240016,976,0.874385831270234,0.247804390260986
"{1_resp=desde el pasado,polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0129484758564877,0.391713747645951,0.0330559648067066,1.50450922234845,1248,0.81044687777449,0.220723375775634
"{1_resp=desde el pasado,n_char=medio,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0116100516693989,0.373622704507513,0.0310742669793115,1.43502444830808,1119,0.819391916944753,0.209107518668039
"{1_resp=desde el pasado,n_char=largo,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0108630242161399,0.42699836867863,0.0254404349359839,1.64003175141403,1047,0.854447337635382,0.234360744871713
"{1_resp=desde el pasado,polaridad=Positivo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0131041065759167,0.368866822429907,0.0355253055549791,1.41675787357294,1263,0.795083470922766,0.209598789393004
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0110290303168641,0.667294413057125,0.0165279824033533,2.56297003743013,1063,0.917147986262879,0.354827568368046
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0131767342449835,0.689467969598263,0.0191114523458737,2.64813508590977,1270,0.905945608976856,0.370038838549032
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0135294972090224,0.668375192209124,0.0202423689070573,2.56712113555032,1304,0.899071520142963,0.360169902632019
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.014816044489635,0.674539442607463,0.0219646822020709,2.5907970254799,1428,0.891168599464764,0.3657227379611
"{1_resp=desde el pasado,polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0110601564607499,0.723693143245078,0.0152829366479218,2.77958844872269,1066,0.92627740088624,0.383086708707101
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0141208939428524,0.705181347150259,0.0200244858998568,2.70848763055058,1361,0.902622452558158,0.379708709759078
"{1_resp=desde el pasado,n_char=largo,retweet_verified=Sin verificar,RT_popular=amigos medios} => {difusion=alta}",0.0100433690938142,0.352769679300292,0.0284700462742006,1.3549313473468,968,0.831782657238556,0.19567231872881
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=amigos medios} => {difusion=alta}",0.0149924259716545,0.332719318443472,0.0450602809653255,1.27792115048293,1445,0.741318948270934,0.195151402267883
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=corto,retweet_es_finde=Finde} => {difusion=alta}",0.0102923782449005,0.397595190380762,0.0258865763316802,1.52709889373071,992,0.849682294995676,0.218563276229673
